Bild_Nr,Werktitel,Hook,Kuenstler_Name,Technik,Genre,KI_Satz,KI_Beschreibung,Hashtags,Ausschnitt_URL_1,Ausschnitt_URL_2,Ausschnitt_URL_3,Foto_URL_1,Foto_URL_2,Kuenstler_Foto_URL,Event_Zeile1,Event_Zeile2,Event_Zeile3,CTA
25.300.11,Ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Regina Reim,Acryl auf Holzkasten,Sonstiges,Acryl auf Holzkasten · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2530011_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530011_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530011_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530011.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530011.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_68.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.12,Ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Regina Reim,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2530012_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530012_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530012_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530012.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530012.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_68.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.13,Ohne Titel,Dieser Künstler verwandelt Räume in Museen.,Regina Reim,Acryl auf Holzkasten,Abstrakt,Acryl auf Holzkasten · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530013_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530013_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530013_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530013.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530013.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_68.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.14,Ohne Titel mit Rahmen,Dieser Künstler verwandelt Räume in Museen.,Regina Reim,Acryl auf Leinwand,Abstrakt,Acryl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530014_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530014_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530014_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530014.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530014.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_68.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.21,"""Waiting for the Sun""",Dieser Künstler verwandelt Räume in Museen.,Holger Kratz,Öl auf Leinwand,Abstrakt,Öl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530021_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530021_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530021_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530021.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530021.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_69.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.22,"""Revolution""",Dieser Künstler verwandelt Räume in Museen.,Holger Kratz,Öl auf Leinwand,Abstrakt,Öl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530022_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530022_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530022_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530022.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530022.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_69.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.23,"""Freier Fall""",Dieser Künstler verwandelt Räume in Museen.,Holger Kratz,Öl auf Leinwand,Abstrakt,Öl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530023_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530023_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530023_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530023.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530023.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_69.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.24,"""N.N.""",Dieser Künstler verwandelt Räume in Museen.,Holger Kratz,Öl auf Leinwand,Abstrakt,Öl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530024_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530024_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530024_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530024.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530024.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_69.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.25,"""N.N.""",Dieser Künstler verwandelt Räume in Museen.,Holger Kratz,Öl auf Leinwand,Abstrakt,Öl auf Leinwand · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530025_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530025_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530025_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530025.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530025.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_69.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.31,"Paar,wächst zusammen",Dieser Künstler verwandelt Räume in Museen.,Klaus Fresenius,Aquarell,Abstrakt,Aquarell · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530031_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530031_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530031_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530031.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530031.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_70.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.32,Drei in einem Boot,Dieser Künstler verwandelt Räume in Museen.,Klaus Fresenius,Aquarell,Abstrakt,Aquarell · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530032_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530032_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530032_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530032.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530032.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_70.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.300.33,Fruchtbarkeit,Dieser Künstler verwandelt Räume in Museen.,Klaus Fresenius,Aquarell,Abstrakt,Aquarell · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2530033_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530033_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2530033_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530033.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2530033.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_70.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.01,Bei Burrweiler,Dieser Künstler verwandelt Räume in Museen.,Oliver Schollenberger,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540001_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540001_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540001_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540001.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540001.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_71.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.02,Durch die Weinberge,Dieser Künstler verwandelt Räume in Museen.,Oliver Schollenberger,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540002_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540002_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540002_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540002.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540002.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_71.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.03,Hambacher Schloss,Dieser Künstler verwandelt Räume in Museen.,Oliver Schollenberger,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540003_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540003_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540003_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540003.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540003.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_71.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.04,Alte Rebstöcke,Dieser Künstler verwandelt Räume in Museen.,Oliver Schollenberger,Acryl auf Leinwand,Sonstiges,Acryl auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540004_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540004_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540004_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540004.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540004.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_71.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.05,Hambacher Schloss,Dieser Künstler verwandelt Räume in Museen.,Oliver Schollenberger,Aquarell,Sonstiges,Aquarell · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540005_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540005_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540005_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540005.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540005.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_71.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.11,Madenburg - Transparenz,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,"Blei- und Buntstiftzeichnung, aquarelliert",Sonstiges,"Blei- und Buntstiftzeichnung, aquarelliert · Sonstiges",,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540011_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540011_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540011_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540011.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540011.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.12,Die Taubenkropfwiese,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,"Blei- und Buntstiftzeichnung, aquarelliert",Sonstiges,"Blei- und Buntstiftzeichnung, aquarelliert · Sonstiges",,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540012_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540012_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540012_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540012.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540012.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.13,Farfalla trasparente,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,"Blei- und Buntstiftzeichnung, aquarelliert",Sonstiges,"Blei- und Buntstiftzeichnung, aquarelliert · Sonstiges",,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540013_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540013_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540013_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540013.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540013.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.14,Farfalla Trasparente,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,Poster,Sonstiges,Poster · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540014_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540014_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540014_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540014.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540014.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.15,Zuhause im Kamelienzauber,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,"Blei- und Buntstiftzeichnung, aquarelliert",Abstrakt,"Blei- und Buntstiftzeichnung, aquarelliert · Abstrakt",,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2540015_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540015_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540015_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540015.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540015.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.16,Pfalzburgen,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,Federzeichnung,Abstrakt,Federzeichnung · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2540016_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540016_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540016_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540016.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540016.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.17,Burg Hohenecken,Dieser Künstler verwandelt Räume in Museen.,Karin Steffek-Moravia,Federzeichnung coloriert,Landschaft,Federzeichnung coloriert · Landschaft,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Landschaftsmalerei,https://kunsttage-ludwigshoehe.de/uploads/reels/2540017_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540017_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540017_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540017.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540017.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_72.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.21,How to fly …,Dieser Künstler verwandelt Räume in Museen.,BUJA,Mischtechnik auf Leinwand,Landschaft,Mischtechnik auf Leinwand · Landschaft,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Landschaftsmalerei,https://kunsttage-ludwigshoehe.de/uploads/reels/2540021_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540021_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540021_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540021.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540021.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.22,… to the sun!,Dieser Künstler verwandelt Räume in Museen.,BUJA,Mischtechnik auf Leinwand,Sonstiges,Mischtechnik auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540022_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540022_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540022_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540022.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540022.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.23,im tiefsten Grund,Dieser Künstler verwandelt Räume in Museen.,BUJA,Mischtechnik auf Leinwand,Sonstiges,Mischtechnik auf Leinwand · Sonstiges,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst,https://kunsttage-ludwigshoehe.de/uploads/reels/2540023_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540023_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540023_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540023.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540023.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.24,das Heidekitz,Dieser Künstler verwandelt Räume in Museen.,BUJA,Mischtechnik auf Leinwand,Landschaft,Mischtechnik auf Leinwand · Landschaft,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Landschaftsmalerei,https://kunsttage-ludwigshoehe.de/uploads/reels/2540024_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540024_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540024_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540024.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540024.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.25,let´s stay in touch!,Dieser Künstler verwandelt Räume in Museen.,BUJA,Mischtechnik auf Leinwand in Schattenfuge,Landschaft,Mischtechnik auf Leinwand in Schattenfuge · Landschaft,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Landschaftsmalerei,https://kunsttage-ludwigshoehe.de/uploads/reels/2540025_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540025_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540025_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540025.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540025.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.26,oh Kate!,Sie hat einen Namen...,BUJA,Mischtechnik auf Leinwand in Schattenfuge,Pfalz,BUJA verbindet klassische Portraekunst mit urbaner Energie: Sein Werk tanzt zwischen Schwarz-Weiss-Eleganz und fluoreszierendem Chaos.,"BUJA verbindet klassische Portraekunst mit urbaner Energie: Sein Werk tanzt zwischen Schwarz-Weiss-Eleganz und fluoreszierendem Chaos. Die Mischtechnik schichtet Geschichten uebereinander - ein visueller Dialog zwischen Tradition und Gegenwart, der den Betrachter in seinen Bann zieht.",#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #Pfalz,https://kunsttage-ludwigshoehe.de/uploads/reels/2540026_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540026_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540026_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540026.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540026.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_73.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
25.400.31,Feuerwerk,Dieser Künstler verwandelt Räume in Museen.,Sabine Türk,Spachtel-Spritz Technik,Abstrakt,Spachtel-Spritz Technik · Abstrakt,,#Kunsttage2026 #Pfalzkunst #ContemporaryArt #Edenkoben #Benefizkunst #AbstractArt,https://kunsttage-ludwigshoehe.de/uploads/reels/2540031_t7.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540031_t14.jpg,https://kunsttage-ludwigshoehe.de/uploads/reels/2540031_t23.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540031.jpg,https://kunsttage-ludwigshoehe.de/uploads/web/2540031.jpg,https://kunsttage-ludwigshoehe.de/uploads/portraits/portrait_74.jpg,14. Kunsttage auf der Ludwigshöhe,17. & 18. Oktober 2026,Schloss Villa Ludwigshöhe · Edenkoben · Eintritt frei,Alle Werke → Link in Bio
